influencer_id,influencer_name,follower_id,follower_name,action,dynamic_influence
127063,Bell Biv DeVoe,303506,Usher,1,0.10582845664588153
110104,Cissy Houston,690718,Yolanda Adams,1,0.10582793904639612
290464,Roy Haynes,57205,Bob Moses,1,0.10581863423882494
81493,Killing Joke,863790,Rage Against the Machine,1,0.10580299651450971
808944,Jawbreaker,254411,The Academy Is...,1,0.105796593540161
823012,Dillard & Clark,398259,New Riders of the Purple Sage,1,0.1057962113824581
690254,ZZ Top,196976,Gretchen Wilson,1,0.10578313002897406
564333,The Stone Roses,471645,Klaxons,1,0.10577426919703668
564333,The Stone Roses,29978,Sloan,1,0.10577426919703667
564333,The Stone Roses,758444,Blur,1,0.10577426919703667
564333,The Stone Roses,804516,Doves,1,0.10577426919703667
840523,Sebadoh,867978,JosÃ© GonzÃ¡lez,1,0.10576716476747186
749734,Slade,355616,Poison,1,0.10572685914099651
489845,Milt Jackson,738182,Gary Burton,1,0.1057150900456635
358820,Primal Scream,711954,The Black Angels,1,0.10569637381413548
778568,J.D. Crowe & the New South,81561,Keith Whitley,1,0.10567651015847117
674011,Manu Dibango,197364,David Byrne,1,0.1056707755904996
193320,Def Leppard,540883,Guns N' Roses,1,0.10565615602198505
51376,The Fall,681154,Yeah Yeah Yeahs,1,0.10565432324583593
574057,Sugar Minott,251925,Wayne Smith,1,0.10560206212382431
129761,Jimmy Webb,664378,Glen Campbell,1,0.1055693408714295
664817,Gloria Estefan,166033,Elvis Crespo,1,0.10556453834462759
818366,Leonard Rosenman,330634,Jerry Goldsmith,1,0.10555747855104229
813946,Deftones,98361,Hawthorne Heights,1,0.10551181870992457
147635,Carly Simon,13387,Shawn Colvin,1,0.105492403132045
790732,Squeeze,146490,Fastball,1,0.10548703934974055
501081,"10,000 Maniacs",296802,Lisa Loeb,1,0.10547635192834462
937098,Stiff Little Fingers,631535,The Business,1,0.10546822568319905
160054,Sham 69,631535,The Business,1,0.1054597857085033
595101,Tim Buckley,246032,Devendra Banhart,1,0.10545887150277791
174822,Serge Gainsbourg,597239,April March,1,0.10542971879809704
174822,Serge Gainsbourg,768241,Kid Loco,1,0.10542971879809704
108554,Cheo Feliciano,807428,VÃ­ctor Manuelle,1,0.10542646736801564
108554,Cheo Feliciano,548020,Gilberto Santa Rosa,1,0.10542646736801561
776371,Color Me Badd,159433,Take That,1,0.10541776820658257
195874,Madness,341672,No Doubt,1,0.1053583482189829
333573,Randy Crawford,815837,Debra Laws,1,0.10534833801021468
265456,Dion,38936,Simon & Garfunkel,1,0.10534663016169737
265456,Dion,233066,Lou Reed,1,0.10534663016169737
766078,The Get Up Kids,985076,The Wonder Years,1,0.10534282578235354
671953,Heart,158309,Pat Benatar,1,0.10533324848819625
16281,Tracy Chapman,385797,Matt Nathanson,1,0.10531659880131396
16281,Tracy Chapman,677352,Dar Williams,1,0.10531659880131396
471355,Operation Ivy,486047,Sublime,1,0.1053105907287593
471355,Operation Ivy,780581,Lagwagon,1,0.10531059072875928
625739,Stevie Ray Vaughan,113082,Colin James,1,0.10530849605415296
72041,Bob Seger,633078,Bruce Hornsby,1,0.10529663939842596
47033,The Blue Nile,855619,Primitive Radio Gods,1,0.10528709470277288
142178,Frankie Laine,807121,Lou Christie,1,0.10527502447514066
540883,Guns N' Roses,141683,The Darkness,1,0.10525943822859628
240081,Sandie Shaw,234844,Debbie Harry,1,0.10524573614488737
772567,Iron Butterfly,259800,Saxon,1,0.10524480583354663
109735,Circle Jerks,472925,The Offspring,1,0.10523031717282857
191063,Celtic Frost,645956,Burzum,1,0.10519454178065239
191063,Celtic Frost,957085,Danzig,1,0.10519454178065239
70715,Bobby Darin,18977,Barry Manilow,1,0.10518582371872945
792530,Tori Amos,861057,Rachael Yamagata,1,0.1051509078344995
399659,The Mavericks,659299,Gary Allan,1,0.10515016026573613
596126,Mott the Hoople,987621,Foreigner,1,0.10514654175597804
140553,Lecuona Cuban Boys,639697,Cachao,1,0.10510683895293793
864209,Neil Diamond,490549,Anne Murray,1,0.10510648922061992
758208,Beth Orton,753742,Sia,1,0.10509319903174442
402351,Meshell Ndegeocello,2825107,The Internet,1,0.10507572874281466
402351,Meshell Ndegeocello,2440425,Lianne La Havas,1,0.10507572874281466
52736,Big Jay McNeely,477377,The Memphis Horns,1,0.10507226017242667
848913,Richard Hell,121863,Coyote Shivers,1,0.10507123880001076
398615,Oliver Nelson,191680,Gato Barbieri,1,0.10505249844313362
75100,Bad Company,37730,Pearl Jam,1,0.10505053925305319
240665,Jeff Buckley,775877,Coldplay,1,0.10499514665113815
240665,Jeff Buckley,932665,Alanis Morissette,1,0.10499514665113815
195874,Madness,804431,Dropkick Murphys,1,0.10499508258281555
184814,Don Gibson,165818,Charley Pride,1,0.10498595001761724
177454,M People,8828,Spice Girls,1,0.10498005761992511
830375,Lorraine Ellison,921002,Ann Peebles,1,0.10497203232424333
21334,Stephanie Mills,359559,Karyn White,1,0.10496676488041312
868456,Melba Montgomery,159699,Emmylou Harris,1,0.10496633362526628
961234,Dave Matthews Band,385797,Matt Nathanson,1,0.10496073009406137
238440,Robert Fripp,45475,Steve Vai,1,0.10494858829499702
595101,Tim Buckley,758208,Beth Orton,1,0.10494339282746411
127360,Everything But the Girl,503460,Adele,1,0.10494057156485954
188342,Freddy Fender,295274,Los Lonely Boys,1,0.1049387862347444
489676,The Pretty Things,12472,Traffic,1,0.10492557405865077
489676,The Pretty Things,569914,Moby Grape,1,0.10492557405865077
8828,Spice Girls,317865,Jennifer Lopez,1,0.10491520120087793
664849,Gloria Gaynor,7689,TLC,1,0.10491246260497339
335,PJ Harvey,932665,Alanis Morissette,1,0.10491196409115008
355451,Porter Wagoner,117844,"Hank Williams, Jr.",1,0.10489315995095547
857203,Kay Starr,240081,Sandie Shaw,1,0.10489028808259182
212131,Ride,949579,Goldrush,1,0.1048783388637926
840523,Sebadoh,748904,Stereophonics,1,0.10487177609401986
67528,Bob Dorough,153103,Donald Fagen,1,0.10486955032867791
521851,MxPx,211095,UnderÃ¸ath,1,0.10482793313896212
868174,Rascal Flatts,2571020,Jonathan McReynolds,1,0.1047466367579733
46925,"Blood, Sweat & Tears",178536,Edgar Winter,1,0.10474603964744082
697350,Ziggy Marley,476599,Collie Buddz,1,0.10471888244163476
590285,Billy Preston,674887,Daryl Hall & John Oates,1,0.10470193851811738
766094,Commodores,820434,Whitney Houston,1,0.10470002920826955
7448,The Delfonics,96379,Boyz II Men,1,0.10469779974283094
483587,The Move,84053,The Jam,1,0.10469507277124394
842269,Vern Gosdin,573100,Daryle Singletary,1,0.10467667320682143
22928,Steppenwolf,568071,The Stranglers,1,0.10467093498818261
127063,Bell Biv DeVoe,619536,Pretty Ricky,1,0.10466498869454188
756291,Sylvester,139741,Frankie Goes to Hollywood,1,0.1046535803616446
577235,The Staple Singers,746731,Spiritualized,1,0.1046406730388683
828756,Lord Melody,259270,Arrow,1,0.10457840057752786
845468,Jerry Jeff Walker,174122,Lyle Lovett,1,0.10457618208336972
85915,Billy Joel,211578,Jamie Cullum,1,0.10456275335558442
317545,NOFX,852688,Jimmy Eat World,1,0.10453480933916431
317545,NOFX,40124,The Ataris,1,0.10453480933916431
776093,Kylie Minogue,201983,Westlife,1,0.1045324681060075
776093,Kylie Minogue,289685,Robyn,1,0.1045324681060075
838300,June Carter Cash,20760,Shelby Lynne,1,0.10450357362090222
891063,Misfits,482677,The Lemonheads,1,0.10449301476716508
81493,Killing Joke,446509,Metallica,1,0.1044775134817973
564333,The Stone Roses,194246,Garbage,1,0.10447395892381164
564333,The Stone Roses,575522,The Verve,1,0.10447395892381164
564333,The Stone Roses,31556,Supergrass,1,0.10447395892381164
286662,Sam Bush,399733,Nickel Creek,1,0.10447275427709592
754251,Suzanne Vega,169795,Fiona Apple,1,0.10447151501747552
805661,Humble Pie,557905,Hardline,1,0.10446978397575774
383889,Matchbox Twenty,805225,Vertical Horizon,1,0.1044527198193134
423267,Small Faces,758444,Blur,1,0.10444699186805165
424244,Ozzy Osbourne,340152,Ratt,1,0.10443535752596954
758453,Blues Traveler,308013,"Jump, Little Children",1,0.10443285748727636
197921,The English Beat,479350,The Toasters,1,0.10441863424178022
197921,The English Beat,796045,Fishbone,1,0.10441863424178022
579839,Suicidal Tendencies,290502,Limp Bizkit,1,0.10441747062982527
579839,Suicidal Tendencies,5501,System of a Down,1,0.10441747062982527
585249,Annie Lennox,302106,Lisa Stansfield,1,0.10440604606196764
932665,Alanis Morissette,286572,Joss Stone,1,0.1043981940371881
477377,The Memphis Horns,33161,Sly & the Family Stone,1,0.10438897731215635
477377,The Memphis Horns,221894,MFSB,1,0.10438897731215635
18977,Barry Manilow,182884,Jason Donovan,1,0.1043753249152544
158309,Pat Benatar,831733,Lindsay Lohan,1,0.1043667722886299
88180,Kid Rock,110011,Crazy Town,1,0.10435834996740077
12472,Traffic,678339,XTC,1,0.10435832018669307
201678,Vince Guaraldi,635760,David Benoit,1,0.10434735388320146
313284,Little Feat,477793,The String Cheese Incident,1,0.10433812462521758
936190,Stevie Nicks,911827,Bat for Lashes,1,0.10431010958359789
936425,Todd Rundgren,610346,Aimee Mann,1,0.10429805627805366
493327,They Might Be Giants,467444,Of Montreal,1,0.10427832579228753
36521,Smashing Pumpkins,194246,Garbage,1,0.10425849627957108
684830,Willie Mitchell,193444,Cassius,1,0.10425214950070709
257141,Widespread Panic,502978,Oysterhead,1,0.10425065914916941
257141,Widespread Panic,628912,Strangefolk,1,0.10425065914916941
930204,The Art of Noise,667669,Daft Punk,1,0.10424619860490177
610706,Bread,883069,Merril Bainbridge,1,0.10423862693348612
808198,Lou Donaldson,188432,David Sanborn,1,0.1042323150291551
808198,Lou Donaldson,135273,"Earth, Wind & Fire",1,0.1042323150291551
496405,The Shadows,7230,Brian May,1,0.10423033074608355
496405,The Shadows,925181,Them,1,0.10423033074608355
487038,The Rapture,471645,Klaxons,1,0.10422946098609795
99104,Vashti Bunyan,784811,Joanna Newsom,1,0.10421384839593856
172167,Elliott Smith,85038,Iron and Wine,1,0.10421179389754445
172167,Elliott Smith,319846,Jens Lekman,1,0.10421179389754445
172167,Elliott Smith,663645,Bon Iver,1,0.10421179389754445
172167,Elliott Smith,896216,Band of Horses,1,0.10421179389754445
296815,Linda Perhacs,794161,CocoRosie,1,0.10420063625207483
362437,Kathy Mattea,750131,Terri Clark,1,0.10420053664134694
59537,Blue Cheer,1098,Soundgarden,1,0.10418190852219512
545074,George Michael,516929,*NSYNC,1,0.10417599871319987
489876,The Pogues,187172,Flogging Molly,1,0.10416075466333283
91879,Ismael Miranda,296024,RubÃ©n Blades,1,0.10415982943966917
221894,MFSB,756291,Sylvester,1,0.10415353727145103
3627,Pato Banton,788508,Beenie Man,1,0.10414961148000813
164093,Tammi Terrell,594665,Diana Ross,1,0.1041393560817275
164093,Tammi Terrell,40225,Gladys Knight,1,0.1041393560817275
222927,Uncle Tupelo,846092,Phosphorescent,1,0.10413220253538297
423267,Small Faces,393345,Oasis,1,0.10410798563298798
923033,Styx,84814,Billy Squier,1,0.10410628016451184
482787,The Whispers,127063,Bell Biv DeVoe,1,0.10410219206138022
504928,The 13th Floor Elevators,926548,Iggy Pop,1,0.10409083786542814
664194,Hank Ballard,210142,Lou Ann Barton,1,0.10408752618133055
293896,Rod Stewart,31556,Supergrass,1,0.1040585645852118
745617,Paul Bley,934305,Brad Mehldau,1,0.10403263214698001
80657,Billy Ward & the Dominoes,118544,The Drifters,1,0.10400289449191785
558339,Hank Jones,608135,Mulgrew Miller,1,0.10399605551351179
397880,Nick Cave,128873,Jack White,1,0.10399405781101438
397880,Nick Cave,94764,"Bonnie ""Prince"" Billy",1,0.10399405781101438
147638,Edgar Froese,190012,John Tesh,1,0.10397761387605921
169795,Fiona Apple,386560,Regina Spektor,1,0.10394799927914032
830028,"Huey ""Piano"" Smith",205180,Dr. John,1,0.10392933945472807
936425,Todd Rundgren,164686,Ben Folds Five,1,0.10390311297514576
38579,Soft Cell,228099,Howard Jones,1,0.10390243531198587
857203,Kay Starr,175286,Dolly Parton,1,0.10389790660694717
750970,Skinny Puppy,178122,Filter,1,0.10388260474182878
809334,Jan Garbarek,183139,David Sylvian,1,0.1038704812509645
597094,Morrissey,650362,Cute Is What We Aim For,1,0.10385034869361016
491220,The Ronettes,681154,Yeah Yeah Yeahs,1,0.10382621376768636
253142,Scott Walker,786245,Barry Adamson,1,0.10381737216529638
313284,Little Feat,333464,Phish,1,0.10381704133362038
313284,Little Feat,758453,Blues Traveler,1,0.10381704133362038
738855,Grant Green,151240,Earl Klugh,1,0.10380622067540653
359199,Billy Strayhorn,961688,Wynton Marsalis,1,0.10378237661703439
596126,Mott the Hoople,489209,The dB's,1,0.10377399748159181
596126,Mott the Hoople,51992,Big Star,1,0.10377399748159181
26520,Stereolab,952786,Goldfrapp,1,0.10377071728897846
838300,June Carter Cash,749476,Trisha Yearwood,1,0.10376355494478778
814220,Debby Boone,372986,Natalie Grant,1,0.1037468909914342
141256,Joe Maphis,119651,J.J. Cale,1,0.1037464430980529
485135,311,242211,Saliva,1,0.10374344218652838
130028,Freddie Mercury,576718,Seal,1,0.10374097455592386
778568,J.D. Crowe & the New South,151290,BÃ©la Fleck,1,0.10373602665779896
358820,Primal Scream,67631,The Chemical Brothers,1,0.10372810853170078
142050,Carlene Carter,399659,The Mavericks,1,0.10371617302304119
238440,Robert Fripp,748421,Trey Anastasio,1,0.1037126982768313
165663,Twisted Sister,837886,Lit,1,0.1037013902076526
136871,The Doobie Brothers,44751,Steve Wariner,1,0.10369275729257374
160198,Gene Ammons,503279,Archie Shepp,1,0.10369116728699614
64199,Jimmy Martin,146354,The Del McCoury Band,1,0.10367547428556527
140176,Eddie Fisher,246885,Johnny Mathis,1,0.10366583758714927
72041,Bob Seger,811897,John Michael Montgomery,1,0.10366262150195728
8828,Spice Girls,529050,Girls Aloud,1,0.10365224015485033
8828,Spice Girls,516929,*NSYNC,1,0.10365224015485033
81493,Killing Joke,1098,Soundgarden,1,0.10364744621564081
749175,Skeeter Davis,473554,Olivia Newton-John,1,0.10361076280190448
128440,Duran Duran,758444,Blur,1,0.10357080802404976
263937,Dio,588450,Annihilator,1,0.10353370036517798
495338,Ace of Base,21670,Tegan and Sara,1,0.10352571939263261
625736,Brian Wilson,224638,John Cale,1,0.1035244049251678
754251,Suzanne Vega,932665,Alanis Morissette,1,0.1034830956115317
108554,Cheo Feliciano,296024,RubÃ©n Blades,1,0.10346322825126884
29884,Paul McCartney,130173,Crowded House,1,0.10345962210956085
690254,ZZ Top,48566,The Black Crowes,1,0.10345511241002879
200882,Gene Pitney,628981,The Buckinghams,1,0.10344304083060579
200882,Gene Pitney,85410,Billy Joe Royal,1,0.10344304083060579
83554,Billy Bragg,258567,Dillinger Four,1,0.10343909036834747
83554,Billy Bragg,589767,The Weakerthans,1,0.10343909036834747
83554,Billy Bragg,1072350,Mumford & Sons,1,0.10343909036834746
109735,Circle Jerks,62823,Bad Religion,1,0.10342855081176529
109735,Circle Jerks,317545,NOFX,1,0.10342855081176529
359326,Primus,743709,Alien Ant Farm,1,0.10342109442009946
193320,Def Leppard,840348,Velvet Revolver,1,0.10340702721056172
790732,Squeeze,844440,Phantom Planet,1,0.1033955140483953
790732,Squeeze,493327,They Might Be Giants,1,0.10339551404839528
790732,Squeeze,610346,Aimee Mann,1,0.10339551404839528
19297,America,123754,Christopher Cross,1,0.10338260005559298
500664,The Seeds,198302,The Dream Syndicate,1,0.10338127391073706
922200,Violent Femmes,154530,Beat Happening,1,0.10333973774844521
925066,Montell Jordan,125506,Jagged Edge,1,0.10333364007063667
99104,Vashti Bunyan,246032,Devendra Banhart,1,0.10333275048482175
578744,William Bell,46727,Edwin Starr,1,0.10332963750384733
317545,NOFX,804431,Dropkick Murphys,1,0.10332112645693016
238440,Robert Fripp,150048,Enigma,1,0.10331997153701802
808198,Lou Donaldson,737969,Gary Bartz,1,0.10331499934665232
20319,Shel Silverstein,610880,Brad Paisley,1,0.10330703062081822
626463,Stone Temple Pilots,533551,Buckcherry,1,0.10329837273984423
778344,LaVern Baker,376739,Koko Taylor,1,0.10328548861730924
64303,Badfinger,844440,Phantom Planet,1,0.103272234372174
186185,CÃ©line Dion,374126,Natalie Imbruglia,1,0.10326959634496552
837946,Juice Newton,852997,k.d. lang,1,0.10326479042474182
51909,Carpenters,3661296,Mika,1,0.10326255900351262
564333,The Stone Roses,290853,Richard Ashcroft,1,0.1032609825345434
227088,Deana Carter,472102,Taylor Swift,1,0.10325902463031911
671953,Heart,151549,Belinda Carlisle,1,0.10325023567444776
814606,Wanda Jackson,13384,Tanya Tucker,1,0.10324891737921617
199917,Chantal Kreviazuk,390185,Aly & AJ,1,0.1032426558764887
483587,The Move,790732,Squeeze,1,0.10323930408718122
135378,James Booker,949259,"Harry Connick, Jr.",1,0.1032197483016577
258882,Jon Secada,166033,Elvis Crespo,1,0.10321246622624293
937098,Stiff Little Fingers,920073,The Undertones,1,0.10321143435856822
253142,Scott Walker,308742,Julian Cope,1,0.1032044802039313
864209,Neil Diamond,251491,Leo Sayer,1,0.10320151379326586
840523,Sebadoh,480086,Modest Mouse,1,0.10319903360791627
840523,Sebadoh,863102,Neutral Milk Hotel,1,0.10319903360791627
760389,Audio Adrenaline,870809,MercyMe,1,0.10319433009733518
545074,George Michael,8828,Spice Girls,1,0.10319037522775046
35076,Soul II Soul,793848,Faithless,1,0.1031878909960847
188342,Freddy Fender,354733,Los Lobos,1,0.10318362437606408
793022,Cock Sparrer,2368302,Blitz,1,0.10316330441835173
1292549,The Uniques,178014,U-Roy,1,0.10314868599323908
936425,Todd Rundgren,361393,Prince,1,0.10313997822449138
9084,Sparks,61172,The Cars,1,0.10311992690108707
573241,7 Seconds,312354,Screeching Weasel,1,0.10308588191315615
755494,Silver Apples,609590,Caribou,1,0.10306917975948533
930204,The Art of Noise,891575,The Orb,1,0.10305248487261874
541125,Gerry & the Pacemakers,923801,The Young Rascals,1,0.10304377428577997
891063,Misfits,317545,NOFX,1,0.10304005566818517
184814,Don Gibson,151431,Roger Miller,1,0.10303091416249441
12802,Wynona Carr,927555,Aretha Franklin,1,0.10302276326124837
22928,Steppenwolf,492275,The Runaways,1,0.10300139598983524
57188,Bob Andy,573978,Marcia Griffiths,1,0.10299387167666
127360,Everything But the Girl,75591,The Corrs,1,0.10298638074187842
127360,Everything But the Girl,250976,Low,1,0.10298638074187842
546214,Gwen Stefani,2641312,Cher Lloyd,1,0.10295785421503721
936190,Stevie Nicks,13387,Shawn Colvin,1,0.10294575311213047
406294,Megadeth,235169,Rob Zombie,1,0.10293327747891116
172167,Elliott Smith,580300,Sufjan Stevens,1,0.10293069153470268
172167,Elliott Smith,944293,Calexico,1,0.10293069153470268
232701,Jeannie C. Riley,19241,Patty Loveless,1,0.10292898035708671
334829,Jim & Jesse,745071,Alison Krauss,1,0.10292756713935594
483334,The Pied Pipers,106987,"Lambert, Hendricks & Ross",1,0.10289778529144053
154530,Beat Happening,919418,The Thermals,1,0.10289661033885532
961234,Dave Matthews Band,22348,Patty Griffin,1,0.10288508400069299
961234,Dave Matthews Band,723868,Newton Faulkner,1,0.10288508400069298
961234,Dave Matthews Band,958444,Dave Barnes,1,0.10288508400069298
302685,Rufus,790833,Shalamar,1,0.1028844707635781
302685,Rufus,746666,Sister Sledge,1,0.1028844707635781
26510,Terry Allen,636841,Ryan Bingham,1,0.10286147263040958
792530,Tori Amos,717234,Ane Brun,1,0.10285353598972777
792530,Tori Amos,386560,Regina Spektor,1,0.10285353598972777
161920,Grace Jones,994823,Lady Gaga,1,0.10281156661772306
894831,Oscar D'LeÃ³n,296024,RubÃ©n Blades,1,0.10280317717012372
894831,Oscar D'LeÃ³n,286439,Calle 13,1,0.10280317717012372
674887,Daryl Hall & John Oates,285232,Maroon 5,1,0.10278202126182608
766094,Commodores,134729,Faith No More,1,0.10277645015703972
960690,X,335747,Rancid,1,0.10276505232650943
58372,Faces,48566,The Black Crowes,1,0.10276249612907648
790814,Talk Talk,1062118,La Roux,1,0.1027451772171021
762731,The Chi-Lites,83013,The Jackson 5,1,0.10272823320848055
987621,Foreigner,858006,Quarterflash,1,0.10272109072392797
805208,Joe Simon,200791,Waylon Jennings,1,0.10271437520798639
246960,Wham!,390477,New Kids on the Block,1,0.10270214227907176
158309,Pat Benatar,11046,Tracy Bonham,1,0.1026942367570463
167517,Dire Straits,759031,Aztec Camera,1,0.10260710579660026
536275,Sweet,193320,Def Leppard,1,0.10260220804873948
224186,John Mellencamp,81739,Billy Currington,1,0.1025448403982143
224186,John Mellencamp,345355,Melissa Etheridge,1,0.1025448403982143
765595,Backstreet Boys,803469,Dream,1,0.1025435617441512
596126,Mott the Hoople,105354,Cheap Trick,1,0.10249827706259675
147635,Carly Simon,858375,Mary Chapin Carpenter,1,0.1024960179091622
18977,Barry Manilow,508443,Air Supply,1,0.10245873441116199
13393,Tower of Power,790833,Shalamar,1,0.10245632016769048
595101,Tim Buckley,240665,Jeff Buckley,1,0.10245626692670771
135024,Larry Williams,617568,Brenton Wood,1,0.10244706242785621
5980,Paolo Conte,985047,Rodrigo Amarante,1,0.10244481662393268
65590,The Flaming Lips,243008,Weezer,1,0.10241938055741243
936425,Todd Rundgren,277572,Phoenix,1,0.10241026419519415
313284,Little Feat,574143,moe.,1,0.10234909935472519
756291,Sylvester,776093,Kylie Minogue,1,0.10232609277931123
756291,Sylvester,116178,Culture Club,1,0.10232609277931123
148477,Clarence Carter,149044,Barry White,1,0.10226359962577121
545074,George Michael,765595,Backstreet Boys,1,0.10225808629091561
545074,George Michael,3411865,That Poppy,1,0.10225808629091561
522377,Sting,221059,Jason Mraz,1,0.10224565641381443
205254,Vic Damone,38466,Andy Williams,1,0.1022385127207226
794846,Eddie Rabbitt,318882,Jason Aldean,1,0.10222299468787802
610346,Aimee Mann,2089077,Carly Rae Jepsen,1,0.10220481456671457
238506,John Mayall & the Bluesbreakers,152312,Jack Bruce,1,0.10218205751705786
747757,Split Enz,38061,The Bats,1,0.10216692022941436
747757,Split Enz,405903,Midnight Oil,1,0.10216692022941434
747757,Split Enz,567570,Thompson Twins,1,0.10216692022941434
226331,John Entwistle,121318,Chris Squire,1,0.10216478261305181
152312,Jack Bruce,745316,Stanley Clarke,1,0.10216080961683364
423305,Mission of Burma,755156,Sonic Youth,1,0.10216000830680562
792530,Tori Amos,861687,Nelly Furtado,1,0.10214762350137332
792530,Tori Amos,217344,Dido,1,0.10214762350137332
193320,Def Leppard,161808,Shania Twain,1,0.10214626077264646
487038,The Rapture,1006451,Friendly Fires,1,0.1021151791611914
678408,Herbie Mann,21747,Chuck Mangione,1,0.1020984463506729
85915,Billy Joel,239827,John Mayer,1,0.10209419485016467
792051,Bebe Neuwirth,108249,Kristin Chenoweth,1,0.10209366057091761
936190,Stevie Nicks,109414,Courtney Love,1,0.1020933527545434
500664,The Seeds,343930,The Jesus and Mary Chain,1,0.10208612983180652
936425,Todd Rundgren,771419,King's X,1,0.10205716327436715
492275,The Runaways,158309,Pat Benatar,1,0.10205125751089669
749734,Slade,500992,MÃ¶tley CrÃ¼e,1,0.10204856054448491
923033,Styx,678650,Winger,1,0.10204753120644976
390477,New Kids on the Block,737886,Enrique Iglesias,1,0.10204509403934445
240311,Link Wray,285693,Robert Gordon,1,0.1020439593529236
790814,Talk Talk,42589,The Beta Band,1,0.10204000842520963
639789,Bunny Berigan,357057,Ruby Braff,1,0.10202633738699335
147200,The Dells,208076,Luther Vandross,1,0.10202409256972782
337856,Mother Maybelle Carter,142050,Carlene Carter,1,0.10201889637994294
790604,Taj Mahal,792733,Ben Harper,1,0.10198776805040198
489676,The Pretty Things,805661,Humble Pie,1,0.10197913502783011
489676,The Pretty Things,749734,Slade,1,0.10197913502783011
920994,The Vandals,652178,Guttermouth,1,0.10197518300486702
167287,Frank Black,230244,Local H,1,0.10193492387343774
36521,Smashing Pumpkins,782768,Creed,1,0.10191512136863456
483587,The Move,489209,The dB's,1,0.10189165619168185
483587,The Move,51992,Big Star,1,0.10189165619168185
574597,ABC,34382,Paul Young,1,0.10186233164964721
72041,Bob Seger,262794,Hootie & the Blowfish,1,0.10182094438888331
28002,Shinedown,997588,Rev Theory,1,0.10180306774608129
66429,Bobby Bare,126782,Lambchop,1,0.1017986429704047
230784,Lord Creator,181376,UB40,1,0.10179503025669182
163198,Carl Smith,200791,Waylon Jennings,1,0.1017869375295524
794846,Eddie Rabbitt,592954,Tim McGraw,1,0.10177548520656024
109735,Circle Jerks,447241,The King Khan & BBQ Show,1,0.1017710508007994
753685,Soft Machine,180023,Tortoise,1,0.10176961881352581
19435,Shelly Manne,350892,Jimmy Cobb,1,0.10175637320824969
240665,Jeff Buckley,277059,Josh Kelley,1,0.1017426618490574
240665,Jeff Buckley,546976,Cold War Kids,1,0.1017426618490574
240665,Jeff Buckley,13508,Travis,1,0.1017426618490574
172167,Elliott Smith,765302,Badly Drawn Boy,1,0.10173563297801777
424296,The Righteous Brothers,582024,The Walker Brothers,1,0.10171124079129369
302685,Rufus,919812,The Time,1,0.10170635005286875
133057,Jo Dee Messina,861252,Carrie Underwood,1,0.10169202598486714
745071,Alison Krauss,399733,Nickel Creek,1,0.10168913693723282
635413,Cabaret Voltaire,26520,Stereolab,1,0.10167438855174125
335,PJ Harvey,355412,Placebo,1,0.10166205607495696
754251,Suzanne Vega,347151,Jewel,1,0.10166191630108248
750970,Skinny Puppy,921306,808 State,1,0.10165974226696722
814606,Wanda Jackson,142050,Carlene Carter,1,0.10165692751146248
162197,Ben Folds,886961,Relient K,1,0.10163109009598702
471355,Operation Ivy,213921,Less Than Jake,1,0.10160679575303232
471355,Operation Ivy,387095,Reel Big Fish,1,0.10160679575303232
314050,Narada Michael Walden,861757,David Foster,1,0.10156280649732137
197921,The English Beat,670734,Goldfinger,1,0.1015597748159287
197921,The English Beat,475334,The Suicide Machines,1,0.1015597748159287
35076,Soul II Soul,142249,Basement Jaxx,1,0.10154200708194339
626463,Stone Temple Pilots,934367,Breaking Benjamin,1,0.10152248376369144
338179,The Rance Allen Group,94658,Commissioned,1,0.10151042788631248
128440,Duran Duran,670226,The Killers,1,0.10148711472092309
253142,Scott Walker,748222,Siouxsie and the Banshees,1,0.10148391221782939
495338,Ace of Base,643755,Yeasayer,1,0.10147845128742886
288830,RocÃ­o Jurado,317865,Jennifer Lopez,1,0.10147648451952203
136871,The Doobie Brothers,6320,Toto,1,0.1014739571414472
22928,Steppenwolf,75100,Bad Company,1,0.10147043589058398
195874,Madness,932328,Kaiser Chiefs,1,0.10145085805661945
299668,KC & the Sunshine Band,480108,a-ha,1,0.10144852904657913
17929,Patti Austin,376204,Mary J. Blige,1,0.10144603810697965
313284,Little Feat,524522,Joan Osborne,1,0.10144183768919021
842269,Vern Gosdin,124881,Craig Morgan,1,0.10143784224509504
420539,The Residents,177588,Jon Hassell,1,0.101419850399844
674263,Daniel Johnston,263995,Jeffrey Lewis,1,0.10141940723153099
301955,Lowell Fulson,59156,B.B. King,1,0.10141294195680874
130028,Freddie Mercury,164686,Ben Folds Five,1,0.10140923176578648
130028,Freddie Mercury,545074,George Michael,1,0.10140923176578646
203711,Tuck & Patti,806601,Charlie Hunter,1,0.10138114497616778
498691,The Slits,762500,Bikini Kill,1,0.10138014564318634
545074,George Michael,866491,Maxwell,1,0.10137434744764094
43499,The Andrews Sisters,674749,The Manhattan Transfer,1,0.10137143874379485
154998,Bauhaus,206465,Type O Negative,1,0.10136777414587111
671953,Heart,766385,The Go-Go's,1,0.10135430460645231
224186,John Mellencamp,262794,Hootie & the Blowfish,1,0.10135426169778404
424244,Ozzy Osbourne,820115,White Zombie,1,0.10135168677279541
424244,Ozzy Osbourne,22124,Slayer,1,0.10135168677279541
